player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
248999,ST,73,78.3,45.8,41.8,30.3,23.0,53.7,12.4,14.2,39.3,ST,78.3
249063,ST,70,74.5,65.3,63.6,30.3,6.0,64.2,2.5,5.4,17.1,ST,74.5
249102,CM,70,30.5,50.0,50.6,75.9,63.6,65.2,54.1,51.1,17.6,CM,75.9
249118,CB,64,63.3,29.3,42.0,56.3,66.4,16.4,68.2,70.2,44.7,RB,70.2
249126,CDM,76,19.3,34.8,34.0,79.1,76.6,53.1,57.7,55.2,20.7,CM,79.1
249157,CAM,74,52.2,64.3,60.8,72.5,50.7,76.3,43.2,45.6,16.3,CAM,76.3
249303,ST,70,75.9,59.5,57.2,32.1,11.8,63.0,1.0,3.3,24.8,ST,75.9
249356,RB,73,32.8,34.3,33.2,41.6,58.5,21.0,76.6,77.9,35.2,RB,77.9
249513,LB,78,40.8,37.4,37.1,60.4,75.9,23.3,81.4,78.8,53.5,LB,81.4
249543,ST,69,74.9,63.9,61.6,30.3,7.3,62.7,4.6,7.6,18.0,ST,74.9
249565,CM,81,43.8,42.3,34.6,83.0,65.2,72.7,43.8,43.0,21.9,CM,83.0
249636,CB,74,55.6,6.4,11.4,47.5,66.1,20.4,52.1,51.9,78.4,CB,78.4
249664,CAM,77,40.8,72.3,70.4,71.8,47.9,78.9,40.3,39.0,11.3,CAM,78.9
249730,CB,77,57.9,5.7,7.6,57.0,70.1,29.0,48.8,48.7,81.2,CB,81.2
250013,CAM,75,54.0,65.6,61.0,78.1,67.3,75.2,75.2,75.0,21.6,CM,78.1
250138,RB,66,36.8,30.6,28.2,52.4,54.6,43.8,71.8,72.2,19.1,RB,72.2
250426,ST,75,73.5,76.1,72.0,48.8,15.7,77.2,11.9,12.7,9.1,CAM,77.2
250431,RB,62,47.4,54.9,58.2,40.0,40.9,38.8,70.0,70.1,15.7,RB,70.1
250450,CB,67,69.8,13.6,13.5,54.7,69.8,37.1,43.5,44.2,73.4,CB,73.4
250464,CM,67,46.4,40.7,34.9,74.9,50.8,66.2,33.4,30.9,18.5,CM,74.9
250478,LB,74,24.5,30.3,32.6,50.6,65.7,19.7,78.9,76.3,41.0,LB,78.9
250591,CAM,71,77.6,26.9,21.7,53.0,48.1,54.3,24.0,26.5,51.9,ST,77.6
250779,CB,77,61.1,11.1,14.5,50.6,67.6,26.5,57.0,57.1,78.7,CB,78.7
250844,CB,79,56.2,22.4,28.0,54.0,78.1,18.3,76.8,76.4,79.6,CB,79.6
250845,CB,83,55.3,13.3,19.4,47.8,74.3,19.8,66.3,65.5,83.4,CB,83.4
250921,CB,67,51.8,17.6,24.2,35.4,63.5,13.4,70.5,71.7,73.8,CB,73.8
251046,CB,63,55.3,6.7,12.8,26.7,52.0,9.2,48.9,49.5,72.0,CB,72.0
251295,CDM,68,17.1,38.4,46.1,66.5,71.6,40.5,73.7,73.5,21.7,LB,73.7
251302,CDM,75,32.7,43.8,42.1,78.8,79.1,62.2,63.7,62.9,22.4,CDM,79.1
251303,ST,70,71.9,68.5,65.3,55.9,21.6,76.0,7.9,7.7,20.1,CAM,76.0
251447,LB,64,26.3,26.4,32.1,59.5,66.1,14.9,71.4,71.9,39.1,RB,71.9
251587,CM,68,47.8,69.0,68.4,65.9,49.5,75.0,45.6,45.4,15.5,CAM,75.0
251664,ST,80,81.9,65.8,61.9,51.9,26.5,75.9,16.2,16.3,28.6,ST,81.9
251676,CM,65,33.4,42.2,47.8,71.9,52.4,53.5,49.8,47.4,14.3,CM,71.9
251680,ST,73,69.4,74.7,71.7,54.9,23.1,77.0,21.7,22.6,9.8,CAM,77.0
251813,RW,77,38.4,79.9,80.1,60.8,38.8,74.8,43.5,42.6,5.5,RW,80.1
251845,LW,73,44.7,74.5,70.0,70.8,59.6,76.6,65.4,66.8,16.1,CAM,76.6
251876,RB,79,29.2,38.1,39.2,43.3,57.6,22.5,81.3,82.6,33.8,RB,82.6
251912,CB,70,60.9,11.7,14.3,36.1,57.9,19.3,42.4,43.6,77.1,CB,77.1
251930,LW,68,60.7,70.1,69.1,52.5,17.8,73.9,13.0,14.8,4.7,CAM,73.9
252209,ST,71,77.5,46.3,43.8,39.0,16.5,59.7,0.0,0.0,30.2,ST,77.5
252667,CB,73,60.9,13.3,16.6,59.5,76.9,31.6,59.7,58.9,75.1,CDM,76.9
252689,ST,71,75.0,64.9,61.8,34.6,11.3,66.3,3.2,5.8,18.6,ST,75.0
252986,CM,66,32.8,69.3,71.0,71.9,59.2,73.1,61.2,59.0,8.0,CAM,73.1
253045,ST,78,80.1,66.9,63.6,56.6,28.9,80.1,5.7,6.4,30.4,CAM,80.1
253206,CB,69,60.4,9.7,12.8,52.7,62.3,31.9,45.3,45.9,75.4,CB,75.4
253341,CB,73,52.4,9.4,14.2,50.8,70.1,21.1,59.9,60.2,77.7,CB,77.7
253664,CB,66,52.7,15.4,20.4,42.4,62.8,11.6,63.2,64.2,72.2,CB,72.2
253677,CB,79,51.8,16.5,19.8,55.9,72.9,20.5,70.2,70.5,81.7,CB,81.7
253765,CB,73,57.3,14.8,18.8,63.0,77.5,24.7,64.1,62.2,78.3,CB,78.3
253817,CB,71,66.9,13.9,15.0,53.6,66.5,32.9,51.1,51.8,75.7,CB,75.7
254037,RB,70,39.7,62.2,61.1,54.7,60.7,43.3,75.2,72.7,17.5,LB,75.2
254358,LB,65,39.1,69.3,72.4,50.7,46.6,53.2,68.3,68.7,13.4,RW,72.4
254934,LB,70,33.9,37.6,42.2,39.7,55.8,14.7,75.1,75.6,47.3,RB,75.6
255461,CB,65,50.6,21.1,27.5,39.4,64.9,12.9,65.5,65.8,72.0,CB,72.0
255468,RB,67,23.4,46.4,51.8,52.5,60.1,32.7,72.2,72.1,15.4,LB,72.2
255469,RB,70,23.8,63.2,65.1,62.1,60.4,53.1,75.1,75.5,16.6,RB,75.5
