player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
493702,CB,71,9.4,18.3,20.8,38.5,65.7,23.5,56.1,59.6,77.4,CB,77.4
538918,ST,72,68.0,72.7,73.4,57.8,28.2,76.8,35.2,33.3,9.9,CAM,76.8
616169,CDM,65,11.9,46.3,50.7,69.9,72.1,56.5,72.6,72.1,46.3,LB,72.6
641553,LB,61,11.9,46.4,48.8,47.7,55.8,48.7,73.9,72.5,36.0,LB,73.9
655456,CB,74,8.7,25.4,30.9,48.3,69.2,29.2,67.2,68.9,76.9,CB,76.9
691482,CM,68,12.8,54.2,58.6,74.4,60.1,68.3,62.6,61.7,14.6,CM,74.4
709500,CM,65,12.0,50.6,54.7,70.3,67.5,57.4,73.1,73.2,36.3,RB,73.2
745427,CB,58,21.1,18.0,16.8,11.2,44.9,15.6,40.6,43.0,78.0,CB,78.0
931567,ST,62,77.0,67.1,62.3,18.2,11.2,62.2,9.7,13.2,17.9,ST,77.0
172802,CB,71,17.3,10.8,11.6,51.1,75.3,27.3,48.1,48.4,75.8,CB,75.8
140082,ST,68,73.3,70.0,66.6,28.9,23.5,66.9,10.4,14.5,20.0,ST,73.3
131303,ST,66,71.5,73.7,69.7,39.2,27.5,71.1,8.7,13.7,25.8,LW,73.7
191895,CDM,67,10.7,46.0,50.6,76.1,67.5,64.6,61.8,59.4,29.0,CM,76.1
214250,RW,66,12.4,51.2,53.1,61.8,64.5,49.8,73.1,72.9,37.3,LB,73.1
260828,ST,50,72.7,70.4,65.8,18.0,17.9,69.8,9.1,12.9,40.8,ST,72.7
283214,CM,77,8.5,47.8,53.1,79.5,67.9,61.2,61.6,59.1,29.2,CM,79.5
53436,ST,66,74.1,49.1,46.7,42.7,39.6,62.5,10.8,13.1,26.7,ST,74.1
118278,CM,69,10.2,44.7,49.3,75.9,71.4,61.8,66.4,64.7,31.2,CM,75.9
225452,RW,71,50.8,78.5,78.2,47.1,23.2,75.4,23.4,22.8,9.5,LW,78.5
254358,LB,65,12.5,56.3,58.9,52.5,51.2,53.0,71.9,73.7,34.5,RB,73.7
337798,LB,66,11.8,39.8,44.3,30.4,55.8,31.7,73.0,74.2,54.7,RB,74.2
339943,ST,70,77.3,69.8,68.1,27.4,10.7,64.3,11.8,13.9,11.4,ST,77.3
709482,RB,67,10.6,45.5,49.2,51.1,60.8,44.7,74.1,75.1,41.6,RB,75.1
917101,CB,59,12.7,12.6,13.3,16.7,48.7,16.0,46.9,50.1,76.9,CB,76.9
917104,CM,61,13.2,39.6,40.8,62.2,71.8,51.1,61.7,65.8,45.9,CDM,71.8
917120,CB,64,10.1,14.7,16.2,28.8,59.0,21.0,54.7,57.4,77.3,CB,77.3
982864,LB,58,11.1,34.4,36.0,17.8,51.0,27.3,72.9,73.7,62.3,RB,73.7
991649,CB,59,15.4,16.1,16.1,12.1,45.4,16.1,48.2,51.4,77.0,CB,77.0
14086,RB,73,10.3,45.3,50.0,77.0,71.0,59.8,72.4,70.3,26.2,CM,77.0
68390,RB,74,7.5,40.7,45.3,77.0,77.5,56.3,74.1,73.4,35.4,CDM,77.5
110860,LB,64,11.6,48.9,52.2,61.1,66.5,54.8,73.2,71.4,45.7,LB,73.2
118534,CB,75,8.9,20.5,26.4,59.7,76.0,38.8,59.6,60.9,77.4,CB,77.4
126665,CDM,76,7.2,37.1,42.0,69.6,77.6,51.5,72.6,72.3,51.1,CDM,77.6
