player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
448920,CB,70,53.4,10.9,15.8,42.7,60.7,14.0,62.1,61.1,75.9,CB,75.9
449019,ST,64,61.6,73.8,73.0,52.9,27.1,70.4,34.2,37.9,12.7,LW,73.8
449020,CB,64,54.9,8.1,13.0,45.8,62.5,23.7,48.4,47.9,71.5,CB,71.5
449151,RW,75,59.2,74.5,72.3,63.8,37.9,78.4,37.6,39.7,11.6,CAM,78.4
450050,CM,75,41.9,60.8,60.2,78.8,72.1,67.3,69.7,69.9,20.1,CM,78.8
450234,LB,70,15.5,52.3,57.7,67.6,68.1,55.1,74.9,72.2,22.3,LB,74.9
450417,CB,70,56.9,19.2,21.6,59.7,75.6,36.0,71.2,69.4,68.1,CDM,75.6
450854,ST,61,72.1,32.9,32.5,45.9,26.4,53.1,10.9,14.4,37.9,ST,72.1
450936,CM,76,33.2,50.5,49.5,80.0,69.5,69.5,59.9,59.7,20.8,CM,80.0
450958,CB,70,61.2,8.9,9.7,49.9,59.7,31.2,43.9,43.6,77.7,CB,77.7
451297,LB,62,49.9,9.4,15.5,42.7,57.7,15.0,58.2,57.7,70.9,CB,70.9
451340,CDM,67,31.5,13.8,24.5,49.4,72.1,19.5,68.9,67.3,46.8,CDM,72.1
451353,LW,68,56.3,73.4,72.8,48.8,23.1,69.7,29.6,33.9,5.3,LW,73.4
451677,LW,75,70.7,77.6,74.7,47.4,22.1,75.0,26.3,30.7,10.2,LW,77.6
451801,CB,70,48.8,14.7,21.6,52.3,71.1,16.4,64.4,63.9,74.1,CB,74.1
451860,CDM,72,57.1,14.7,15.7,73.9,76.0,52.2,50.0,49.3,67.8,CDM,76.0
451906,CB,67,53.0,4.4,9.9,42.1,57.3,18.1,44.0,43.5,74.8,CB,74.8
452019,ST,62,73.2,31.2,29.9,34.9,25.4,46.4,5.4,8.3,45.3,ST,73.2
452121,CAM,72,36.8,68.2,67.8,63.6,38.6,75.3,33.9,36.6,2.9,CAM,75.3
452238,CDM,64,69.3,14.7,19.9,64.5,71.2,40.0,48.3,48.8,66.0,CDM,71.2
452296,CB,63,47.5,3.3,8.1,24.1,50.6,8.8,42.6,40.9,72.4,CB,72.4
452392,CB,61,46.9,6.3,15.1,34.4,58.8,9.7,55.4,54.2,68.9,CB,68.9
452477,ST,70,76.1,64.7,62.8,31.3,6.8,62.7,0.3,5.4,15.7,ST,76.1
452584,ST,65,60.0,73.1,72.1,29.6,5.9,60.8,16.5,21.0,7.8,LW,73.1
452607,RB,79,33.6,51.2,48.4,48.6,59.4,31.2,81.4,80.7,26.2,LB,81.4
453121,ST,66,73.9,62.4,62.0,46.2,14.9,67.6,4.6,9.5,19.5,ST,73.9
453376,CB,74,59.4,22.3,27.6,39.5,59.7,15.5,66.5,65.7,78.2,CB,78.2
453810,LW,65,55.8,73.5,72.7,50.3,29.7,67.7,34.6,37.5,9.1,LW,73.5
453824,ST,71,74.8,70.1,68.2,44.8,17.0,74.3,5.3,10.6,13.4,ST,74.8
453870,ST,72,65.0,75.9,74.2,47.9,15.6,74.1,12.5,18.1,5.4,LW,75.9
454121,LW,79,49.2,81.0,78.7,54.9,30.1,76.0,30.4,32.9,5.2,LW,81.0
454336,RB,72,27.3,31.3,37.0,50.3,57.2,18.4,77.0,76.2,24.0,LB,77.0
454386,LW,72,77.3,75.4,73.7,42.3,11.2,70.0,9.5,15.2,19.4,ST,77.3
454628,RW,64,44.0,72.0,72.7,49.7,24.1,67.7,31.3,34.0,0.0,RW,72.7
454863,CM,74,25.2,56.0,57.1,76.3,67.6,63.0,54.3,53.9,16.4,CM,76.3
455068,CM,64,41.5,48.6,49.6,71.1,59.8,63.5,53.0,52.4,16.8,CM,71.1
455349,LW,68,66.7,75.5,74.4,50.3,27.1,70.5,38.8,42.2,14.3,LW,75.5
455661,ST,69,75.0,50.6,50.1,52.9,28.4,66.7,7.2,10.2,32.6,ST,75.0
455662,LW,63,44.1,70.4,71.0,43.3,16.0,60.1,20.2,23.8,0.0,RW,71.0
