player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
24379,CM,68,12.4,47.9,50.8,75.6,60.0,63.4,54.8,53.6,24.0,CM,75.6
128105,CM,73,12.1,38.8,42.0,76.8,67.5,59.5,55.2,52.9,23.7,CM,76.8
182323,LB,71,8.9,51.0,55.5,75.3,70.8,57.6,75.5,72.4,30.5,LB,75.5
243725,CM,72,10.8,45.1,49.1,74.9,73.7,61.6,68.1,67.9,37.5,CM,74.9
312678,CB,75,6.4,23.2,27.0,51.4,76.2,29.1,70.3,72.0,72.6,CDM,76.2
327757,ST,74,74.9,72.8,69.8,35.0,17.2,73.4,14.9,19.2,10.6,ST,74.9
396640,CDM,69,10.1,42.0,44.9,73.6,74.9,56.6,67.2,66.1,41.6,CDM,74.9
397090,LW,76,54.4,71.7,71.3,56.8,35.2,76.6,41.9,42.8,9.9,CAM,76.6
408563,CB,71,8.5,30.2,33.3,50.6,74.5,32.1,72.4,72.0,70.9,CDM,74.5
421710,RW,68,61.5,74.8,72.3,37.8,21.2,72.5,37.8,40.9,11.5,LW,74.8
439343,ST,69,77.2,72.5,69.5,38.0,12.8,72.9,10.1,13.8,10.7,ST,77.2
469976,LB,74,10.4,47.9,52.3,64.5,68.2,52.6,75.6,73.8,41.7,LB,75.6
498529,CM,73,9.4,43.0,46.6,76.7,74.6,57.8,71.1,69.7,33.5,CM,76.7
520815,CB,74,9.0,17.5,20.9,36.8,64.9,19.4,61.4,62.2,78.0,CB,78.0
586756,RB,69,11.3,51.6,56.1,48.1,54.2,46.9,74.1,75.2,36.4,RB,75.2
210009,CB,70,10.8,26.8,30.4,65.8,74.9,41.0,58.7,58.3,71.5,CDM,74.9
222320,CB,71,9.0,15.6,17.7,46.1,70.5,23.7,54.9,56.6,77.5,CB,77.5
222977,LB,73,10.3,48.6,52.4,77.0,67.7,61.4,69.3,67.0,30.3,CM,77.0
229817,ST,72,69.1,75.0,71.6,42.1,24.4,75.2,8.6,12.2,26.1,CAM,75.2
238500,LB,70,11.6,47.9,50.2,66.5,64.2,58.4,74.3,74.8,17.6,RB,74.8
248355,ST,74,46.0,69.3,68.2,59.1,40.8,75.0,42.6,43.8,10.5,CAM,75.0
271787,ST,67,75.4,65.6,61.7,39.6,21.9,69.9,9.1,12.6,21.9,ST,75.4
354214,ST,65,80.0,60.1,56.2,27.6,14.3,59.8,6.6,10.4,24.5,ST,80.0
433105,CAM,68,35.0,64.4,63.9,61.9,42.3,74.8,38.5,40.5,11.5,CAM,74.8
481128,ST,71,73.5,73.2,71.8,44.0,22.2,74.3,33.4,37.3,11.1,CAM,74.3
508780,LW,68,67.9,75.5,73.3,41.0,14.4,75.5,16.6,20.1,12.0,CAM,75.5
581429,CB,63,10.1,20.4,23.9,43.4,60.7,25.2,53.5,55.3,76.4,CB,76.4
1137664,ST,62,76.7,66.7,63.4,27.4,9.5,65.8,10.8,16.2,25.4,ST,76.7
453810,LW,65,40.2,72.6,73.7,46.1,26.4,71.3,42.3,43.4,13.8,RW,73.7
610484,ST,65,77.7,67.3,63.6,28.7,9.7,63.9,12.9,17.1,17.8,ST,77.7
82350,CB,72,8.9,13.5,14.9,50.1,72.6,25.1,47.2,46.6,78.0,CB,78.0
119234,ST,73,56.1,70.0,68.7,50.7,36.8,73.1,40.5,41.1,13.1,CAM,73.1
127573,LB,74,7.9,49.2,54.1,65.2,65.0,53.6,77.3,77.2,33.1,LB,77.3
153198,CB,67,10.2,26.3,28.4,45.4,68.2,26.4,72.8,73.7,72.2,RB,73.7
164265,ST,64,73.6,67.7,63.4,42.1,20.4,68.4,11.5,13.6,17.6,ST,73.6
168989,RB,74,10.0,49.8,53.3,75.0,72.1,59.4,73.3,72.5,35.8,CM,75.0
196139,ST,74,78.7,56.6,51.5,21.8,14.3,57.0,9.3,14.1,15.5,ST,78.7
232454,CM,78,17.8,61.8,64.6,78.6,56.4,73.5,47.4,44.9,9.8,CM,78.6
240274,LB,67,11.2,43.7,47.6,54.5,61.2,42.5,72.8,74.5,42.9,RB,74.5
314398,CAM,76,31.4,59.5,61.8,75.4,54.5,74.2,51.3,52.1,11.8,CM,75.4
315332,CAM,71,27.6,56.1,58.4,73.4,56.3,72.8,52.3,52.5,13.9,CM,73.4
324811,RW,74,59.1,75.2,75.1,52.5,22.3,77.2,25.3,28.6,10.2,CAM,77.2
333647,ST,76,53.5,70.5,69.5,53.2,33.8,75.9,29.4,32.5,10.4,CAM,75.9
334207,CB,72,7.8,32.2,36.8,51.8,70.3,32.8,75.5,75.9,69.6,RB,75.9
370683,CB,76,8.3,30.2,34.6,54.4,73.7,33.2,74.3,75.5,67.8,RB,75.5
379989,LB,65,11.1,44.4,48.2,53.4,58.3,46.8,72.8,74.1,44.0,RB,74.1
392710,CDM,73,8.1,24.2,28.3,57.2,76.1,33.5,68.9,68.9,70.2,CDM,76.1
397696,CB,67,11.4,18.3,20.9,26.3,54.5,13.9,53.8,53.7,75.9,CB,75.9
405689,CM,66,11.0,50.9,55.2,73.8,67.7,61.0,69.3,69.5,33.9,CM,73.8
448177,ST,71,77.7,73.9,71.9,31.0,10.0,67.0,21.7,24.2,11.8,ST,77.7
460245,CB,74,7.3,16.4,19.5,43.7,70.7,22.7,60.6,61.8,79.0,CB,79.0
503160,CAM,71,48.0,69.9,70.9,60.1,34.2,76.2,34.5,35.8,10.0,CAM,76.2
562948,CAM,75,9.1,53.0,56.6,77.6,66.5,67.2,69.3,67.4,19.9,CM,77.6
569033,ST,71,69.8,77.2,75.0,34.6,13.3,73.3,10.8,14.8,9.0,LW,77.2
601143,RB,67,11.3,44.6,49.5,60.9,67.1,49.9,73.2,73.5,45.0,RB,73.5
658116,RW,62,65.9,72.0,70.3,40.0,16.3,74.3,20.1,23.4,12.0,CAM,74.3
677794,CAM,65,34.7,71.7,73.0,48.6,32.7,72.6,35.6,36.8,13.6,RW,73.0
692020,CB,61,11.3,19.2,22.0,35.3,58.1,22.9,50.2,51.1,76.0,CB,76.0
796213,ST,66,77.4,63.3,58.7,18.4,9.9,59.2,9.3,13.7,19.4,ST,77.4
31599,CDM,71,9.1,34.3,37.1,66.5,75.8,45.9,67.2,65.5,54.1,CDM,75.8
94030,CAM,69,64.4,69.2,67.6,51.0,26.7,75.0,23.3,25.6,11.5,CAM,75.0
117478,RB,72,10.3,44.6,49.2,49.9,60.5,42.1,76.5,74.5,46.6,LB,76.5
133731,CB,76,7.3,17.4,20.8,50.5,76.1,26.6,61.1,60.7,77.4,CB,77.4
184204,ST,67,75.4,66.9,64.4,41.5,17.6,69.0,20.6,23.6,11.9,ST,75.4
187097,ST,69,74.5,63.3,59.4,33.2,25.1,68.4,9.6,13.6,21.0,ST,74.5
192169,LB,72,8.9,35.6,41.0,48.3,66.5,32.9,75.8,75.5,63.2,LB,75.8
227084,CB,73,8.2,26.9,30.6,59.8,76.4,37.7,63.8,63.9,69.9,CDM,76.4
251302,CDM,75,8.8,46.0,49.7,77.5,73.1,61.3,65.9,64.5,35.7,CM,77.5
283497,LW,70,46.2,70.1,72.5,59.1,42.5,71.8,64.4,64.7,12.6,RW,72.5
337092,CB,71,8.7,19.7,22.8,36.3,64.6,20.1,59.0,59.8,78.2,CB,78.2
394033,ST,68,75.4,65.7,60.9,19.4,12.1,61.8,10.0,15.3,17.0,ST,75.4
471055,ST,72,76.6,65.0,61.8,26.9,14.4,64.8,10.5,14.9,12.3,ST,76.6
485747,CB,66,11.4,22.9,25.5,42.4,64.1,30.6,52.1,50.4,76.1,CB,76.1
530173,CDM,68,11.4,24.1,26.5,59.9,74.9,40.8,56.1,56.5,66.3,CDM,74.9
584254,ST,66,77.6,59.1,55.7,18.5,9.5,55.9,9.8,14.9,20.3,ST,77.6
604320,LB,66,9.1,46.0,51.0,68.0,68.9,51.3,74.7,74.2,37.3,LB,74.7
804219,LW,70,66.9,76.6,76.0,42.4,15.8,75.7,26.1,28.4,10.5,LW,76.6
809498,CM,69,9.8,45.8,49.1,72.8,74.1,58.6,69.1,69.5,39.5,CDM,74.1
825971,CDM,59,10.5,26.2,29.4,46.1,66.2,34.0,55.0,55.5,74.0,CB,74.0
900909,CAM,68,37.7,63.4,65.9,66.1,41.2,73.6,37.6,40.2,13.1,CAM,73.6
72792,LB,71,10.2,43.2,46.4,74.6,74.6,55.8,74.3,73.1,41.2,CM,74.6
75921,RB,75,9.2,45.9,50.0,75.7,73.6,56.1,75.8,73.6,43.1,LB,75.8
82009,ST,76,57.7,66.2,66.2,66.3,37.4,76.8,35.2,34.6,10.8,CAM,76.8
84435,CB,75,8.6,30.0,34.8,71.1,77.5,42.5,64.8,62.7,56.3,CDM,77.5
85822,CB,67,12.1,10.2,10.1,36.3,68.1,20.0,52.1,54.4,75.2,CB,75.2
94201,CB,74,7.6,13.6,17.0,57.9,77.3,30.4,52.8,53.9,75.8,CDM,77.3
94771,ST,70,52.8,73.9,72.5,42.9,27.7,73.2,34.7,34.8,13.3,LW,73.9
124410,CDM,75,6.5,22.8,25.8,56.7,78.2,33.4,59.9,59.4,68.2,CDM,78.2
164759,RW,71,25.2,64.0,67.2,72.4,52.9,73.2,64.4,64.9,13.2,CAM,73.2
177779,CM,74,12.2,40.3,43.4,77.0,65.9,60.6,47.6,46.4,21.5,CM,77.0
183780,CM,70,10.4,45.1,48.9,75.2,73.2,57.8,67.4,65.3,45.1,CM,75.2
196815,LW,66,74.8,76.8,74.6,41.3,11.5,75.1,14.9,18.1,9.7,LW,76.8
207597,ST,71,67.7,74.7,73.6,47.1,17.8,75.4,16.7,21.1,10.5,CAM,75.4
224513,CB,65,12.2,21.0,25.1,46.9,67.9,27.4,55.6,56.2,74.0,CB,74.0
272159,RW,68,12.1,62.2,66.4,55.2,53.8,63.0,73.6,72.6,30.7,LB,73.6
284248,CB,72,8.5,20.2,24.1,45.4,70.0,26.5,58.4,58.6,77.2,CB,77.2
294791,ST,71,77.3,59.0,55.5,30.8,17.6,63.2,13.2,15.9,10.3,ST,77.3
297583,CAM,72,58.9,73.5,74.3,49.6,26.7,75.1,35.7,40.0,10.7,CAM,75.1
340700,ST,70,77.5,59.7,55.2,37.0,22.8,65.6,8.0,11.8,21.1,ST,77.5
353948,CDM,76,8.4,29.6,34.0,68.4,77.1,42.5,65.6,65.4,53.0,CDM,77.1
356118,ST,64,78.9,68.6,66.1,24.6,8.2,60.7,14.4,17.7,17.4,ST,78.9
357156,CB,75,7.8,15.2,18.7,51.7,75.0,25.3,55.9,57.7,77.9,CB,77.9
362977,RB,76,8.9,54.9,59.6,73.1,66.7,62.3,77.2,74.4,30.4,LB,77.2
387047,CB,78,8.1,23.0,25.9,58.5,77.1,34.3,61.5,62.6,65.9,CDM,77.1
392156,RW,63,17.7,67.2,72.2,26.7,18.6,66.4,46.7,49.8,16.1,RW,72.2
393323,CAM,73,18.5,67.3,70.1,72.3,54.9,75.2,55.3,52.9,10.9,CAM,75.2
409517,ST,74,53.5,77.6,75.9,41.7,20.5,74.6,23.9,26.3,10.5,LW,77.6
453870,ST,72,72.5,76.5,75.2,43.5,17.7,75.5,21.8,25.7,9.2,LW,76.5
454863,CM,74,10.0,50.4,55.4,76.1,67.1,61.7,61.2,60.0,23.4,CM,76.1
545332,ST,70,77.4,70.6,67.3,24.0,9.0,64.2,12.4,16.6,15.1,ST,77.4
597432,CB,73,9.9,13.1,15.9,49.6,73.8,23.0,50.3,49.8,78.1,CB,78.1
798043,LB,72,10.0,40.3,44.7,64.1,69.8,44.9,74.7,75.2,52.2,RB,75.2
838236,ST,72,77.6,71.8,69.5,30.6,12.2,69.8,8.9,12.1,12.5,ST,77.6
84150,CB,72,9.1,26.0,29.3,61.1,75.8,36.3,67.3,66.7,67.6,CDM,75.8
106270,CAM,76,33.8,70.5,71.0,66.2,39.9,78.1,36.0,36.1,10.3,CAM,78.1
107219,LB,71,10.2,43.8,48.6,68.0,71.0,49.5,75.3,72.5,50.4,LB,75.3
110036,CB,71,8.9,23.8,27.2,58.2,76.1,31.9,62.4,62.0,67.8,CDM,76.1
125614,ST,67,54.2,74.3,72.0,40.3,20.4,74.7,12.7,17.2,15.1,CAM,74.7
147485,CAM,70,40.4,64.1,64.7,63.3,37.7,75.5,31.1,33.1,12.3,CAM,75.5
160968,RB,71,9.1,40.8,44.3,69.0,75.7,47.9,70.5,68.7,44.8,CDM,75.7
178459,ST,73,75.7,67.7,63.7,28.5,16.6,66.2,10.5,13.5,15.2,ST,75.7
196095,ST,72,63.0,74.9,73.5,51.1,22.4,78.4,16.3,18.7,8.7,CAM,78.4
205544,CM,69,10.0,57.1,61.5,75.3,63.2,67.3,58.9,56.5,25.3,CM,75.3
236981,CB,75,8.3,25.3,28.9,55.3,76.0,33.8,67.4,67.8,70.9,CDM,76.0
283871,ST,64,75.8,63.5,58.9,15.8,13.6,57.7,8.1,14.0,28.9,ST,75.8
296879,ST,67,68.9,62.6,57.3,35.4,33.2,70.4,14.4,21.1,24.3,CAM,70.4
331575,CB,68,10.8,44.2,47.5,63.0,69.4,52.1,73.7,73.6,47.3,LB,73.7
331779,LB,67,10.2,30.8,34.5,46.6,71.8,31.0,72.3,73.6,61.0,RB,73.6
384553,CB,71,10.9,19.2,23.0,44.9,67.0,26.2,60.3,60.3,76.4,CB,76.4
452392,CB,61,10.6,18.8,21.7,26.5,53.0,17.4,51.4,52.8,77.7,CB,77.7
469949,LB,69,9.1,41.9,47.1,52.8,64.5,42.9,74.1,75.2,53.6,RB,75.2
490581,CM,66,13.0,35.8,40.0,72.0,72.7,51.2,56.7,57.3,35.3,CDM,72.7
515017,CDM,71,8.5,47.9,52.1,75.2,74.3,59.1,70.7,69.2,41.5,CM,75.2
542697,RB,69,9.7,47.5,51.4,64.9,65.8,50.9,74.9,74.9,38.1,LB,74.9
553285,ST,69,71.8,74.4,71.8,39.3,18.0,72.6,27.3,32.1,11.2,LW,74.4
573978,ST,60,76.5,68.1,64.5,23.8,9.4,62.3,10.7,14.3,23.0,ST,76.5
597000,CDM,75,7.6,32.4,35.9,63.4,77.1,43.9,66.6,66.2,52.9,CDM,77.1
678479,CM,70,11.6,44.3,47.2,74.4,69.0,63.9,49.4,50.5,25.9,CM,74.4
795762,CB,61,17.6,16.3,17.2,13.1,49.7,10.1,58.8,59.2,77.5,CB,77.5
810649,LB,69,10.3,42.9,48.2,48.6,60.7,41.0,76.0,74.0,42.3,LB,76.0
820241,ST,65,77.8,62.9,59.2,21.2,9.2,60.8,9.0,13.7,21.4,ST,77.8
40605,RB,65,9.7,47.1,49.3,71.5,73.7,55.9,73.5,72.1,49.0,CDM,73.7
120206,CDM,66,10.5,37.0,41.1,58.5,73.1,42.9,69.6,69.8,66.1,CDM,73.1
124517,CAM,63,49.2,67.2,66.3,59.2,27.5,75.6,22.0,23.2,12.0,CAM,75.6
153637,ST,71,74.5,61.0,58.8,29.2,19.5,63.7,32.3,36.4,12.4,ST,74.5
185699,LB,71,9.9,51.9,55.6,70.3,65.7,59.2,75.8,75.0,32.6,LB,75.8
261155,ST,65,75.6,63.7,59.6,28.3,14.1,62.1,10.0,14.7,17.4,ST,75.6
279079,CB,66,12.0,16.9,20.7,40.3,62.4,20.7,53.1,54.0,76.1,CB,76.1
348214,RW,63,15.8,65.2,70.3,23.8,27.8,55.3,68.9,71.5,28.7,RB,71.5
54794,ST,74,59.1,72.4,72.1,57.8,32.0,76.8,35.4,37.5,9.9,CAM,76.8
230212,CAM,65,55.9,72.4,69.3,34.2,20.7,74.8,17.6,21.1,11.4,CAM,74.8
402887,LW,69,44.6,72.5,72.1,53.4,29.0,75.4,29.9,32.2,11.9,CAM,75.4
465537,CB,60,13.6,36.3,38.4,57.3,70.5,46.8,62.6,67.2,56.7,CDM,70.5
704156,ST,71,75.2,76.4,73.8,31.3,10.2,71.1,14.2,17.8,10.9,LW,76.4
102132,ST,67,73.4,72.9,68.8,31.8,25.7,71.9,8.3,10.2,28.4,ST,73.4
142920,LW,67,76.7,72.0,69.9,41.2,12.3,73.9,11.0,13.5,16.2,ST,76.7
194998,LW,71,52.9,75.1,75.3,54.8,26.3,76.7,29.8,31.0,9.6,CAM,76.7
227579,CM,78,29.1,60.2,61.6,79.6,49.2,75.6,35.0,32.2,9.9,CM,79.6
265136,CB,66,12.2,17.9,18.9,32.3,59.0,21.1,49.7,50.2,75.6,CB,75.6
345647,CB,68,10.3,29.2,32.3,63.3,74.5,41.8,64.3,64.8,60.8,CDM,74.5
345748,RB,65,12.6,53.6,57.2,58.4,57.4,55.8,73.3,73.4,35.7,RB,73.4
410897,CB,68,10.2,11.7,13.5,39.7,65.4,19.4,47.5,48.4,77.3,CB,77.3
422947,CB,63,11.2,13.4,15.2,32.7,61.9,17.5,43.6,45.9,75.8,CB,75.8
467236,RB,67,12.8,44.6,48.4,40.2,53.0,37.8,72.8,73.7,43.2,RB,73.7
517402,CB,62,12.1,14.7,17.7,32.5,54.1,19.1,43.4,44.9,77.4,CB,77.4
527347,ST,65,77.1,72.1,70.6,30.2,9.3,68.3,14.4,17.5,11.0,ST,77.1
542877,ST,64,75.5,67.6,64.8,25.0,10.5,63.5,13.6,18.5,20.3,ST,75.5
579295,CM,60,14.6,57.9,61.9,66.7,58.7,70.6,57.0,59.5,32.9,CAM,70.6
587310,LB,65,10.1,37.8,42.5,48.2,62.2,36.5,71.8,74.0,62.6,RB,74.0
627208,RW,60,41.7,71.5,72.4,17.2,13.8,57.5,34.8,40.4,32.8,RW,72.4
666563,RW,63,78.0,73.6,71.8,22.6,7.3,62.6,25.5,29.1,29.5,ST,78.0
670116,CAM,62,21.2,65.5,69.4,61.3,41.9,72.4,50.1,51.2,14.3,CAM,72.4
802513,CDM,56,12.5,32.7,36.3,45.8,65.5,38.2,58.5,59.4,71.3,CB,71.3
805056,CAM,60,71.0,73.5,72.0,35.5,12.5,71.0,12.1,15.7,18.5,LW,73.5
920308,CB,59,13.1,28.8,33.7,20.1,54.9,21.4,66.1,68.3,72.3,CB,72.3
1048392,CM,52,14.5,60.6,64.2,49.3,60.0,61.8,53.2,57.0,68.6,CB,68.6
69511,ST,72,76.0,60.3,56.4,50.4,32.3,72.1,8.4,12.6,19.9,ST,76.0
135217,CM,67,9.5,52.1,55.4,75.0,67.1,63.1,58.9,56.4,29.0,CM,75.0
138091,CM,64,12.9,48.6,50.6,73.0,65.4,64.5,50.8,51.3,23.7,CM,73.0
189044,CM,65,11.6,55.0,57.8,73.4,66.6,67.5,65.5,64.1,28.1,CM,73.4
249543,ST,69,76.3,71.3,68.3,23.7,10.0,66.6,13.0,18.5,14.6,ST,76.3
282954,CM,66,11.6,55.6,59.2,66.9,66.7,62.6,73.2,73.1,38.1,LB,73.2
289683,CB,73,10.1,10.6,12.8,41.3,67.3,17.8,50.3,52.1,78.3,CB,78.3
294534,ST,69,73.5,66.8,61.8,16.7,13.9,63.0,12.9,17.7,13.5,ST,73.5
322293,RB,72,11.5,47.6,52.0,57.7,59.9,48.5,74.3,74.9,40.4,RB,74.9
331017,LB,64,12.6,44.9,49.0,36.5,49.3,36.4,72.6,73.8,44.1,RB,73.8
341466,CB,72,9.2,38.9,43.2,55.0,66.4,40.1,75.6,76.2,53.1,RB,76.2
346549,ST,67,77.7,66.7,63.3,17.3,8.9,59.6,14.2,18.5,16.6,ST,77.7
386541,ST,65,74.6,70.6,68.5,22.6,11.4,62.9,17.3,21.8,17.5,ST,74.6
422950,CM,71,10.6,45.6,48.6,75.0,71.9,59.2,67.1,66.1,35.5,CM,75.0
439456,ST,65,75.6,66.0,62.3,29.3,16.4,65.0,9.5,13.9,23.8,ST,75.6
457728,RW,68,33.3,72.4,74.3,44.4,23.8,68.8,33.0,34.0,14.5,RW,74.3
464597,CB,62,12.9,21.0,24.3,29.6,48.5,21.7,46.2,47.9,76.9,CB,76.9
581106,CM,66,9.7,51.6,56.3,74.2,71.4,62.8,71.0,68.4,39.2,CM,74.2
649035,ST,65,76.2,64.7,62.5,19.2,12.1,59.1,9.8,13.6,25.4,ST,76.2
658530,CB,65,10.2,17.8,21.2,33.5,60.7,18.4,54.0,55.8,76.4,CB,76.4
673173,ST,59,70.6,73.1,70.2,22.2,12.0,61.5,33.5,38.2,28.6,LW,73.1
675278,LB,67,11.5,53.7,57.4,59.0,57.9,54.2,73.3,74.2,35.5,RB,74.2
678277,CM,60,12.8,59.3,62.5,67.8,65.4,68.6,69.1,71.1,41.7,RB,71.1
819798,RB,62,12.7,38.9,42.9,43.5,54.1,35.3,70.4,72.6,58.5,RB,72.6
881297,ST,62,30.7,67.3,69.3,45.5,34.9,70.9,58.1,61.6,15.5,CAM,70.9
899867,ST,59,73.3,73.5,70.4,19.4,11.1,61.2,29.1,31.7,28.4,LW,73.5
923776,LW,63,15.0,58.0,59.0,66.1,62.8,70.5,66.5,68.5,30.9,CAM,70.5
993136,CB,58,13.6,25.6,30.1,17.1,41.2,15.3,53.8,55.9,74.9,CB,74.9
60951,CM,63,12.8,45.9,49.7,72.3,69.8,59.5,63.9,63.8,43.6,CM,72.3
95950,CDM,69,12.3,43.0,46.3,69.9,69.8,57.0,74.7,72.8,30.9,LB,74.7
120976,CM,62,11.9,45.3,49.2,72.4,71.0,58.1,63.4,63.9,41.2,CM,72.4
121393,CB,64,12.3,21.9,23.4,47.4,71.9,31.5,56.6,58.0,72.5,CB,72.5
134293,ST,63,74.8,58.2,54.1,31.4,25.9,60.5,8.2,11.1,31.1,ST,74.8
148215,RB,68,11.5,44.9,48.4,52.4,60.4,45.1,73.0,74.1,51.1,RB,74.1
154219,CB,68,10.2,31.4,35.8,58.1,73.9,37.9,67.0,67.9,69.5,CDM,73.9
180167,CDM,69,10.7,31.4,33.7,66.9,74.4,48.8,53.6,52.9,58.8,CDM,74.4
192364,CB,65,10.6,10.3,12.4,46.8,67.9,24.7,36.2,37.9,77.3,CB,77.3
199522,CB,63,11.2,20.1,22.0,34.9,60.1,20.4,56.3,58.1,74.9,CB,74.9
201586,LB,66,12.6,44.4,46.7,52.8,58.6,48.2,70.6,73.4,39.3,RB,73.4
214104,ST,63,76.5,66.5,63.7,30.3,10.4,63.8,14.7,19.2,19.3,ST,76.5
236590,ST,68,76.6,58.7,55.3,41.9,26.6,66.5,7.8,11.3,21.7,ST,76.6
243770,CB,69,9.6,29.0,33.3,54.9,74.2,31.6,71.8,72.5,64.6,CDM,74.2
284020,ST,62,63.9,73.3,69.6,33.9,17.5,69.8,12.5,15.1,21.4,LW,73.3
293729,LB,64,13.2,45.8,49.4,47.1,54.4,43.7,70.7,72.8,42.0,RB,72.8
314362,LB,67,11.2,42.7,46.4,40.7,52.2,38.6,73.5,75.6,39.2,RB,75.6
315138,CB,67,11.3,13.7,17.8,39.5,62.3,17.8,48.0,50.0,76.4,CB,76.4
326230,RW,70,49.5,73.5,74.6,44.4,25.1,72.1,34.5,36.3,12.7,RW,74.6
345591,LW,69,48.2,70.4,71.9,54.9,32.0,74.3,44.1,46.1,11.7,CAM,74.3
351691,ST,62,76.1,51.9,46.3,34.6,25.6,58.6,9.0,13.4,26.9,ST,76.1
360661,ST,71,68.8,65.1,62.8,52.5,27.4,75.5,19.6,22.1,10.7,CAM,75.5
371003,CM,64,11.0,41.3,42.8,74.1,72.6,60.7,51.8,49.9,34.4,CM,74.1
428745,RB,64,11.9,42.6,47.1,36.5,47.4,33.7,73.1,74.8,49.6,RB,74.8
448883,CB,67,8.8,19.0,21.6,52.7,73.0,31.2,55.3,55.7,76.5,CB,76.5
463755,CDM,63,11.8,56.5,60.7,72.8,64.3,65.4,65.3,63.6,36.7,CM,72.8
481244,ST,67,73.9,71.1,68.9,32.4,12.7,69.2,16.0,20.2,14.5,ST,73.9
503865,RB,65,12.3,59.2,62.2,65.3,63.5,65.3,71.9,71.0,36.0,LB,71.9
512994,LB,67,9.6,35.4,40.2,43.4,59.8,30.7,75.2,75.6,58.2,RB,75.6
530807,RW,65,59.5,77.3,76.9,38.0,13.0,71.2,25.9,28.7,9.7,LW,77.3
559806,ST,61,74.7,62.2,57.0,13.9,17.6,57.2,8.1,13.2,34.9,ST,74.7
562553,RB,64,13.2,58.8,63.6,60.9,51.0,62.5,72.5,72.9,23.3,RB,72.9
585339,ST,67,80.2,65.6,62.5,26.4,8.1,60.2,12.5,16.0,20.2,ST,80.2
617460,CB,67,20.4,13.3,13.7,12.6,50.2,9.4,48.2,49.1,79.4,CB,79.4
624948,CB,68,11.1,10.5,13.1,29.2,57.4,10.9,49.9,52.0,78.1,CB,78.1
646189,LW,65,52.0,74.5,74.5,42.5,18.3,71.5,31.0,33.3,12.8,RW,74.5
727023,RW,59,69.7,75.3,74.4,31.3,10.2,69.1,22.8,25.0,19.0,LW,75.3
728478,CB,64,12.5,34.7,35.9,55.0,71.8,46.7,67.0,67.1,57.8,CDM,71.8
948911,ST,58,78.3,67.4,64.0,18.7,7.1,59.2,16.5,20.1,25.2,ST,78.3
18934,CM,69,10.7,35.7,37.6,76.2,72.4,56.4,53.4,51.8,37.4,CM,76.2
68718,ST,65,77.9,64.9,62.6,37.7,15.0,67.8,9.0,12.1,18.5,ST,77.9
171408,ST,68,77.6,65.8,63.9,38.6,12.8,68.7,11.0,14.0,10.1,ST,77.6
374040,CM,69,10.3,42.0,46.2,74.6,74.7,55.3,69.6,68.6,41.7,CDM,74.7
388795,CB,70,11.4,10.8,11.6,23.1,64.4,13.9,52.0,54.5,75.6,CB,75.6
569388,CB,68,10.0,13.5,16.2,40.4,68.9,21.3,51.6,53.7,76.2,CB,76.2
989819,RW,60,47.1,73.6,73.1,35.5,13.9,67.9,21.7,23.6,21.3,LW,73.6
989824,ST,64,77.6,62.3,58.8,29.9,12.9,61.3,9.2,13.2,20.1,ST,77.6
1053240,ST,65,76.2,70.1,66.4,21.5,9.9,64.1,11.3,15.0,21.1,ST,76.2
153579,CB,73,9.0,22.9,27.8,51.7,70.1,29.7,61.3,61.4,77.6,CB,77.6
239987,CDM,65,12.6,26.2,26.4,64.7,73.5,43.6,51.4,51.9,52.5,CDM,73.5
428444,RB,64,13.9,36.3,40.9,54.5,71.3,43.0,67.3,66.4,67.0,CDM,71.3
521225,CB,59,12.7,14.7,17.0,29.8,54.2,17.5,44.0,46.9,74.8,CB,74.8
523476,RW,65,13.2,65.0,69.2,57.6,48.9,62.8,71.8,72.6,24.4,RB,72.6
537570,CB,72,9.2,39.2,43.4,54.9,66.4,40.2,75.7,76.2,53.9,RB,76.2
33706,LW,73,56.7,73.6,72.7,55.1,23.7,77.8,15.9,17.1,11.2,CAM,77.8
110708,ST,70,57.3,74.9,74.6,39.9,22.3,71.2,33.0,36.0,11.4,LW,74.9
222876,LW,72,56.5,74.9,76.1,52.3,23.5,76.9,27.0,26.9,10.9,CAM,76.9
376211,LW,73,48.8,75.4,76.2,57.2,33.1,76.3,39.5,39.6,9.5,CAM,76.3
380415,LW,75,55.9,78.3,77.3,49.2,23.4,76.0,32.8,34.9,8.6,LW,78.3
401729,CB,70,10.3,32.1,35.7,65.0,74.5,43.9,64.4,64.2,54.1,CDM,74.5
585102,CB,63,12.9,29.8,31.8,21.5,54.5,28.6,62.5,66.2,73.0,CB,73.0
815780,CM,55,15.4,55.6,54.7,52.6,42.2,72.0,38.7,41.2,23.6,CAM,72.0
134657,ST,63,76.0,60.7,57.6,21.6,13.3,58.9,10.5,13.1,21.2,ST,76.0
246044,ST,64,75.9,62.5,57.9,28.0,18.6,63.3,8.9,12.3,25.1,ST,75.9
264429,ST,66,76.7,62.5,59.6,31.0,11.6,63.3,15.0,17.6,18.0,ST,76.7
273004,CB,73,7.9,17.1,20.0,48.6,71.5,31.6,52.9,54.6,77.8,CB,77.8
