player_id,natural_pos,OVR,ST_combo,LW_combo,RW_combo,CM_combo,CDM_combo,CAM_combo,LB_combo,RB_combo,CB_combo,best_combo_pos,best_combo_score
724520,LW,74,46.3,77.0,75.2,52.6,26.1,74.9,31.9,29.3,1.1,LW,77.0
735051,ST,67,74.1,65.9,61.5,31.8,7.6,65.0,7.1,3.4,14.3,ST,74.1
782630,CM,69,25.8,57.9,55.6,74.5,65.1,70.8,62.5,60.4,12.2,CM,74.5
783094,CM,67,37.5,61.4,59.2,71.8,56.9,71.9,52.1,48.7,7.3,CAM,71.9
820474,RB,71,18.8,64.7,64.0,64.9,66.0,62.0,75.0,75.6,11.2,RB,75.6
822331,RB,73,31.5,29.3,31.6,42.2,60.5,17.6,75.9,76.9,48.2,RB,76.9
825437,ST,66,66.6,66.7,64.6,41.9,13.6,72.2,10.3,5.0,2.4,CAM,72.2
844299,CB,64,49.8,4.0,12.0,32.9,52.7,14.0,46.4,44.5,71.9,CB,71.9
852953,LW,67,46.3,71.9,72.9,54.5,46.1,70.8,53.4,52.4,11.1,RW,72.9
860048,CB,62,44.0,3.2,12.6,39.5,55.6,18.9,49.2,47.1,69.9,CB,69.9
860051,LB,68,19.3,23.5,21.5,39.2,58.1,16.2,73.4,73.5,39.9,RB,73.5
869458,ST,63,71.0,57.4,56.1,41.0,13.5,66.0,8.3,2.4,23.5,ST,71.0
893675,CM,73,28.6,21.1,21.3,75.9,71.7,55.4,33.7,28.7,45.6,CM,75.9
901019,CM,75,37.7,20.6,19.5,76.7,64.4,56.1,28.5,24.6,23.5,CM,76.7
913361,ST,56,65.7,63.6,63.0,31.3,3.2,66.8,2.2,0.0,0.1,CAM,66.8
1081219,RW,60,68.5,64.3,62.9,35.0,11.4,64.6,10.5,4.3,10.5,ST,68.5
631472,LB,71,17.9,36.4,39.1,34.9,56.3,16.9,75.3,73.7,27.3,LB,75.3
701979,RW,76,42.2,78.1,75.3,52.7,52.3,66.0,62.0,59.2,15.0,LW,78.1
12282,CB,80,48.3,29.8,20.4,79.4,83.0,43.9,68.1,67.8,60.0,CDM,83.0
41355,ST,74,78.4,65.2,60.3,53.5,28.1,72.0,18.1,9.8,35.3,ST,78.4
56523,ST,69,76.4,42.2,37.4,45.5,26.7,59.3,9.7,5.5,44.5,ST,76.4
56836,LB,66,49.7,30.1,19.1,63.7,73.1,42.7,65.7,59.1,19.1,CDM,73.1
72522,ST,81,83.3,48.0,39.1,50.9,37.3,61.9,20.4,15.1,49.1,ST,83.3
79194,CB,66,48.5,6.7,13.3,54.9,69.1,31.1,57.2,53.7,71.4,CB,71.4
93081,CB,72,47.7,19.0,20.8,60.1,75.5,33.6,71.5,70.5,61.8,CDM,75.5
104223,CDM,79,15.0,49.6,45.1,80.8,76.9,60.9,66.5,65.1,16.0,CM,80.8
104597,CB,72,51.3,7.4,11.8,50.7,67.5,27.3,50.4,48.3,76.8,CB,76.8
106405,CB,76,45.8,21.5,18.8,66.6,79.3,33.8,62.8,61.3,70.9,CDM,79.3
111195,RB,76,46.1,19.8,17.8,66.8,78.0,30.2,76.5,76.3,73.9,CDM,78.0
111196,CB,83,51.0,12.5,18.7,57.7,81.0,24.2,64.1,63.2,81.3,CB,81.3
112052,CB,71,50.4,11.0,10.3,56.8,68.2,26.4,57.6,55.7,74.6,CB,74.6
124895,CB,74,49.2,15.6,16.9,59.5,75.6,26.8,71.1,71.2,73.7,CDM,75.6
